,8058.T,8031.T,8053.T,8002.T,8001.T,8015.T,8008.T,8016.T,7433.T,9768.T,"('8058.T', '8058.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8002.T', '8002.T')","('8001.T', '8001.T')","('8015.T', '8015.T')","('8008.T', '8008.T')","('8016.T', '8016.T')","('7433.T', '7433.T')","('9768.T', '9768.T')","('8058.T', '8058.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8002.T', '8002.T').1","('8001.T', '8001.T').1","('8015.T', '8015.T').1","('8008.T', '8008.T').1","('8016.T', '8016.T').1","('7433.T', '7433.T').1","('9768.T', '9768.T').1"
2023-06-21,2213.371826171875,2647.437255859375,2796.60546875,2300.62841796875,1053.77001953125,2171.6123046875,1567.5079345703125,339.0149841308594,4543.5537109375,1501.06640625,,,,,,,,,,,,,,,,,,,,
2023-06-22,2244.640625,2672.283203125,2849.865478515625,2394.689453125,1090.126220703125,2183.175048828125,1560.513916015625,339.8955078125,4543.5537109375,1501.9619140625,,,,,,,,,,,,,,,,,,,,
2023-06-23,2146.23486328125,2547.134765625,2762.302490234375,2312.897216796875,1046.9072265625,2135.4033203125,1560.513916015625,339.8955078125,4552.1103515625,1496.588134765625,,,,,,,,,,,,,,,,,,,,
2023-06-26,2122.629638671875,2512.1669921875,2746.053466796875,2261.550048828125,1047.092529296875,2134.795166015625,1554.3944091796875,339.0149841308594,4457.98828125,1507.3358154296875,,,,,,,,,,,,,,,,,,,,
2023-06-27,2096.878173828125,2489.621826171875,2728.90185546875,2202.932861328125,1042.826171875,2134.490966796875,1563.13671875,339.8955078125,4457.98828125,1510.918212890625,,,,,,,,,,,,,,,,,,,,
2023-06-28,2142.555908203125,2529.65087890625,2795.70263671875,2269.27490234375,1062.859130859375,2189.869140625,1573.6275634765625,346.0594482421875,4586.3369140625,1510.0224609375,,,,,,,,,,,,,,,,,,,,
2023-06-29,2132.74609375,2518.6083984375,2766.815673828125,2261.095947265625,1066.0125732421875,2181.349609375,1572.75341796875,348.7011413574219,4654.7900390625,1526.143798828125,,,,,,,,,,,,,,,,,,,,
2023-06-30,2124.46875,2489.621826171875,2745.150634765625,2217.473388671875,1054.8829345703125,2172.220947265625,1571.0047607421875,350.46221923828125,4740.35546875,1520.7701416015625,,,,,,,,,,,,,,,,,,,,
2023-07-03,2178.423828125,2543.914306640625,2780.3564453125,2257.006103515625,1076.3997802734375,2205.99560546875,1593.7349853515625,370.7150573730469,4928.60107421875,1527.0394287109375,,,,,,,,,,,,,,,,,,,,
2023-07-04,2152.672607421875,2512.1669921875,2753.27490234375,2237.012451171875,1058.036376953125,2185.609130859375,1604.225830078125,372.4761962890625,5082.61962890625,1525.2481689453125,,,,,,,,,,,,,,,,,,,,
2023-07-05,2153.89892578125,2502.044677734375,2752.37255859375,2254.73388671875,1056.7379150390625,2194.129150390625,1601.6031494140625,380.4012145996094,5039.8369140625,1525.2481689453125,,,,,,,,,,,,,,,,,,,,
2023-07-06,2119.870361328125,2443.611328125,2718.97216796875,2232.46826171875,1042.269775390625,2209.342529296875,1598.106201171875,371.59564208984375,4877.26123046875,1523.4569091796875,,,,,,,,,,,,,,,,,,,,
2023-07-07,2094.426025390625,2409.103515625,2683.76611328125,2181.57568359375,1027.6160888671875,2181.044677734375,1690.775390625,442.0403137207031,4843.03466796875,1518.0831298828125,,,,,,,,,,,,,,,,,,,,
2023-07-10,2103.62255859375,2372.755615234375,2666.61474609375,2176.576904296875,1024.648193359375,2204.7783203125,1665.4224853515625,466.6959228515625,4808.80908203125,1525.2481689453125,,,,,,,,,,,,,,,,,,,,
2023-07-11,2109.753662109375,2384.25830078125,2676.54443359375,2156.12890625,1021.6802368164062,2195.041748046875,1647.937744140625,481.6654357910156,4800.251953125,1535.9957275390625,,,,,,,,,,,,,,,,,,,,
2023-07-12,2064.995849609375,2321.68359375,2613.80615234375,2097.057373046875,997.381103515625,2152.443115234375,1652.3089599609375,489.5904235839844,4629.1201171875,1509.1268310546875,,,,,,,,,,,,,,,,,,,,
2023-07-13,2091.66650390625,2358.0322265625,2648.560546875,2146.586669921875,1015.93017578125,2177.393798828125,1638.3211669921875,479.904296875,4706.12939453125,1510.0224609375,,,,,,,,,,,,,,,,,,,,
2023-07-14,2098.411376953125,2347.449951171875,2642.241455078125,2138.862060546875,1013.7042236328124,2164.309814453125,1629.578857421875,464.934814453125,4723.2421875,1510.0224609375,,,,,,,,,,,,,,,,,,,,
2023-07-18,2119.56396484375,2382.417724609375,2652.62255859375,2168.398193359375,1016.4865112304688,2212.689208984375,1636.57275390625,476.382080078125,4834.47802734375,1514.500732421875,,,,,,,,,,,,,,,,,,,,
2023-07-19,2150.833251953125,2437.630126953125,2691.439453125,2197.933837890625,1030.212890625,2247.985595703125,1646.1893310546875,493.9931945800781,4860.14794921875,1511.8138427734375,,,,,,,,,,,,,,,,,,,,
2023-07-20,2154.51171875,2444.071533203125,2682.412109375,2209.74853515625,1027.430419921875,2253.157958984375,1645.315185546875,509.8433227539063,4757.46923828125,1509.1268310546875,,,,,,,,,,,,,,,,,,,,
2023-07-21,2164.01513671875,2438.550537109375,2679.7041015625,2212.020263671875,1030.3984375,2268.371826171875,1645.315185546875,497.5154418945313,4706.12939453125,1510.0224609375,,,,,,,,,,,,,,,,,,,,
2023-07-24,2179.649658203125,2466.61669921875,2701.820556640625,2238.829833984375,1036.890625,2295.7568359375,1656.68017578125,497.5154418945313,4766.02587890625,1514.500732421875,,,,,,,,,,,,,,,,,,,,
2023-07-25,2192.83203125,2490.082275390625,2721.68017578125,2230.196533203125,1042.826171875,2309.144775390625,1661.05126953125,495.7543640136719,4766.02587890625,1503.753173828125,,,,,,,,,,,,,,,,,,,,
2023-07-26,2173.5185546875,2486.401123046875,2695.95263671875,2207.47607421875,1038.56005859375,2300.929443359375,1666.2967529296875,496.6349182128906,4740.35546875,1507.3358154296875,,,,,,,,,,,,,,,,,,,,
2023-07-27,2184.554931640625,2499.744140625,2705.43115234375,2235.64892578125,1043.1971435546875,2312.79638671875,1673.29052734375,501.0376892089844,4740.35546875,1506.4400634765625,,,,,,,,,,,,,,,,,,,,
2023-07-28,2166.7744140625,2485.941162109375,2704.528564453125,2213.83837890625,1035.03564453125,2296.9736328125,1686.404052734375,496.6349182128906,4731.798828125,1509.1268310546875,,,,,,,,,,,,,,,,,,,,
2023-07-31,2227.166748046875,2549.435302734375,2750.56689453125,2284.27001953125,1066.5689697265625,2523.96337890625,1694.272216796875,504.5599365234375,4791.69580078125,1530.6220703125,,,,,,,,,,,,,,,,,,,,
2023-08-01,2239.736083984375,2608.328369140625,2761.3994140625,2279.271728515625,1067.1256103515625,2624.3740234375,1702.140380859375,500.1571350097656,4197.01171875,1534.2044677734375,,,,,,,,,,,,,,,,,,,,
2023-08-02,2196.2041015625,2561.398193359375,2707.68798828125,2225.652587890625,1040.2293701171875,2504.48974609375,1689.02685546875,488.7098693847656,4162.78515625,1519.8743896484375,,,,,,,,,,,,,,,,,,,,
2023-08-03,2179.649658203125,2511.246826171875,2668.87158203125,2204.749755859375,1032.624267578125,2484.711669921875,1670.66796875,489.5904235839844,4085.7763671875,1500.1707763671875,,,,,,,,,,,,,,,,,,,,
2023-08-04,2202.335205078125,2537.472412109375,2667.517822265625,2276.0908203125,1036.890625,2534.30859375,1670.66796875,498.3960266113281,4149.95068359375,1506.4400634765625,,,,,,,,,,,,,,,,,,,,
2023-08-07,2173.5185546875,2539.31298828125,2638.17919921875,2207.47607421875,1035.592041015625,2523.96337890625,1675.913330078125,483.4265747070313,4235.5166015625,1525.2481689453125,,,,,,,,,,,,,,,,,,,,
2023-08-08,2176.890869140625,2569.2197265625,2667.06591796875,2230.65087890625,1040.971435546875,2571.43017578125,1682.9072265625,475.5014953613281,4158.5068359375,1490.31884765625,,,,,,,,,,,,,,,,,,,,
2023-08-09,2171.986328125,2582.1025390625,2671.12841796875,2213.83837890625,1050.431396484375,2583.60107421875,1670.66796875,469.3376159667969,4167.0634765625,1474.1976318359375,,,,,,,,,,,,,,,,,,,,
2023-08-10,2203.868408203125,2617.070556640625,2687.82861328125,2231.105224609375,1066.75439453125,2607.943359375,1685.530029296875,486.0682678222656,4184.1767578125,1491.2144775390625,,,,,,,,,,,,,,,,,,,,
2023-08-14,2179.649658203125,2575.201171875,2662.552490234375,2189.754638671875,1047.6488037109375,2536.134033203125,1688.152587890625,488.7098693847656,4248.3515625,1474.1976318359375,,,,,,,,,,,,,,,,,,,,
2023-08-15,2198.043701171875,2568.2998046875,2681.50927734375,2206.567626953125,1059.1495361328125,2551.0439453125,1682.0330810546875,495.7543640136719,4303.96923828125,1477.7801513671875,,,,,,,,,,,,,,,,,,,,
2023-08-16,2127.8408203125,2470.757568359375,2639.533203125,2136.590087890625,1030.0274658203125,2487.754638671875,1671.542236328125,490.4710083007813,4252.62939453125,1474.1976318359375,,,,,,,,,,,,,,,,,,,,
2023-08-17,2096.264892578125,2415.0849609375,2593.4951171875,2094.33056640625,1016.1156005859376,2476.496337890625,1661.925537109375,487.8292846679688,4329.63916015625,1466.136962890625,,,,,,,,,,,,,,,,,,,,
2023-08-18,2122.322998046875,2426.12744140625,2597.55712890625,2103.873046875,1012.40576171875,2479.23486328125,1654.931640625,457.8903503417969,4312.52587890625,1450.911376953125,,,,,,,,,,,,,,,,,,,,
2023-08-21,2110.673583984375,2416.005126953125,2583.565185546875,2099.78369140625,1010.921875,2481.66943359375,1659.3028564453125,450.8459167480469,4256.90771484375,1446.433349609375,,,,,,,,,,,,,,,,,,,,
2023-08-22,2150.833251953125,2478.579345703125,2628.249755859375,2137.498779296875,1023.9061889648438,2565.649169921875,1655.8060302734375,444.6820068359375,4278.29931640625,1463.4501953125,,,,,,,,,,,,,,,,,,,,
2023-08-23,2126.921630859375,2464.776123046875,2618.77099609375,2127.047607421875,1015.93017578125,2578.42822265625,1665.4224853515625,464.0542602539063,4278.29931640625,1472.40625,,,,,,,,,,,,,,,,,,,,
2023-08-24,2129.0673828125,2464.31640625,2621.930419921875,2120.231689453125,1018.71240234375,2594.859130859375,1674.1649169921875,454.36810302734375,4278.29931640625,1480.4669189453125,,,,,,,,,,,,,,,,,,,,
2023-08-25,2103.009521484375,2440.390625,2609.292236328125,2103.873046875,1003.687744140625,2562.3017578125,1675.0391845703125,455.2486877441406,4274.02099609375,1477.7801513671875,,,,,,,,,,,,,,,,,,,,
2023-08-28,2145.62158203125,2484.100830078125,2657.58740234375,2135.226806640625,1022.7931518554688,2619.809814453125,1673.29052734375,455.2486877441406,4303.96923828125,1486.736328125,,,,,,,,,,,,,,,,,,,,
2023-08-29,2131.826171875,2475.818603515625,2646.754638671875,2126.138916015625,1014.0751342773438,2596.9892578125,1651.4346923828125,457.8903503417969,4278.29931640625,1510.0224609375,,,,,,,,,,,,,,,,,,,,
2023-08-30,2137.957275390625,2481.340087890625,2667.06591796875,2128.865234375,1010.921875,2617.3759765625,1675.1224365234375,456.1292114257813,4295.41259765625,1497.48388671875,,,,,,,,,,,,,,,,,,,,
2023-08-31,2206.014404296875,2499.283935546875,2707.23681640625,2167.03466796875,1015.002685546875,2645.67333984375,1683.1673583984375,458.7709045410156,4312.52587890625,1495.6925048828125,,,,,,,,,,,,,,,,,,,,
2023-09-01,2248.626220703125,2530.5712890625,2747.859130859375,2198.8427734375,1041.898681640625,2672.75390625,1675.1224365234375,459.6514587402344,4380.978515625,1509.1268310546875,,,,,,,,,,,,,,,,,,,,
2023-09-04,2320.361328125,2590.8447265625,2802.92431640625,2257.460205078125,1053.3992919921875,2735.434814453125,1684.955078125,464.0542602539063,4475.1015625,1521.665771484375,,,,,,,,,,,,,,,,,,,,
2023-09-05,2336.609375,2591.304931640625,2802.92431640625,2260.64111328125,1052.2862548828125,2746.083984375,1672.4407958984375,461.41259765625,4620.5634765625,1530.6220703125,,,,,,,,,,,,,,,,,,,,
2023-09-06,2330.47802734375,2601.887451171875,2820.075927734375,2250.644287109375,1065.4561767578125,2760.080810546875,1671.5469970703125,464.934814453125,4663.3466796875,1523.4569091796875,,,,,,,,,,,,,,,,,,,,
2023-09-07,2324.6533203125,2600.96728515625,2808.340576171875,2247.463623046875,1070.4642333984375,2743.345458984375,1652.7755126953125,486.94873046875,4594.8935546875,1513.6051025390625,,,,,,,,,,,,,,,,,,,,
2023-09-08,2293.690673828125,2563.238525390625,2765.913330078125,2214.746826171875,1066.5689697265625,2680.665283203125,1631.322509765625,487.8292846679688,4577.7802734375,1501.06640625,,,,,,,,,,,,,,,,,,,,
2023-09-11,2294.916748046875,2589.924560546875,2794.7998046875,2236.103515625,1057.479736328125,2687.9677734375,1634.0040283203125,484.30712890625,4620.5634765625,1507.3358154296875,,,,,,,,,,,,,,,,,,,,
2023-09-12,2277.74951171875,2567.83935546875,2767.718505859375,2227.924560546875,1043.3828125,2692.836181640625,1650.093994140625,487.8292846679688,4594.8935546875,1506.4400634765625,,,,,,,,,,,,,,,,,,,,
2023-09-13,2286.02685546875,2558.17724609375,2783.064697265625,2219.745361328125,1038.0032958984375,2678.23095703125,1652.7755126953125,482.5459899902344,4517.884765625,1505.54443359375,,,,,,,,,,,,,,,,,,,,
2023-09-14,2318.215576171875,2609.708984375,2809.243408203125,2261.550048828125,1055.9959716796875,2741.2158203125,1650.98779296875,484.30712890625,4569.2236328125,1514.500732421875,,,,,,,,,,,,,,,,,,,,
2023-09-15,2347.0322265625,2620.29150390625,2851.6708984375,2310.625244140625,1068.980224609375,2790.812744140625,1662.608154296875,484.30712890625,4620.5634765625,1515.3963623046875,,,,,,,,,,,,,,,,,,,,
2023-09-19,2356.84228515625,2683.32568359375,2903.12548828125,2307.4443359375,1067.867431640625,2795.072509765625,1673.334716796875,484.30712890625,4680.45947265625,1522.561279296875,,,,,,,,,,,,,,,,,,,,
2023-09-20,2330.171630859375,2672.283203125,2886.87646484375,2298.356201171875,1055.9959716796875,2786.24853515625,1654.563232421875,464.0542602539063,4680.45947265625,1496.588134765625,,,,,,,,,,,,,,,,,,,,
2023-09-21,2310.2451171875,2648.357666015625,2888.68212890625,2272.91015625,1048.0198974609375,2757.950927734375,1659.926513671875,460.5320129394531,4697.57275390625,1501.9619140625,,,,,,,,,,,,,,,,,,,,
2023-09-22,2273.76416015625,2596.826171875,2851.6708984375,2232.013671875,1038.930908203125,2748.822509765625,1669.7591552734375,456.1292114257813,4680.45947265625,1506.4400634765625,,,,,,,,,,,,,,,,,,,,
2023-09-25,2276.52294921875,2615.690185546875,2860.697998046875,2242.465087890625,1049.874755859375,2763.427978515625,1691.212158203125,459.6514587402344,4783.13916015625,1515.3963623046875,,,,,,,,,,,,,,,,,,,,
2023-09-26,2258.129638671875,2587.163818359375,2851.6708984375,2230.65087890625,1048.390869140625,2749.735595703125,1681.3795166015625,451.7264404296875,4646.2333984375,1501.9619140625,,,,,,,,,,,,,,,,,,,,
2023-09-27,2256.5966796875,2589.924560546875,2844.44921875,2229.28759765625,1049.1329345703125,2743.9541015625,1682.2734375,451.7264404296875,4629.1201171875,1521.665771484375,,,,,,,,,,,,,,,,,,,,
2023-09-28,2255.974609375,2586.18701171875,2836.620849609375,2217.732177734375,1042.73583984375,2749.50830078125,1680.485595703125,447.32366943359375,4655.4716796875,1544.056396484375,,,,,,,,,,,,,,,,,,,,
2023-09-29,2216.7890625,2533.3984375,2748.206787109375,2155.794677734375,1017.1470947265624,2713.716064453125,1685.848876953125,459.6514587402344,4453.44189453125,1540.473876953125,,,,,,,,,,,,,,,,,,,,
2023-10-02,2216.1669921875,2518.448974609375,2730.707763671875,2154.870361328125,1011.8788452148438,2687.1806640625,1687.63671875,475.5014953613281,4506.14501953125,1525.2481689453125,,,,,,,,,,,,,,,,,,,,
2023-10-03,2152.101806640625,2446.039794921875,2682.8173828125,2105.874755859375,998.143798828125,2558.82275390625,1673.334716796875,460.5320129394531,4418.30615234375,1520.7701416015625,,,,,,,,,,,,,,,,,,,,
2023-10-04,2078.706298828125,2363.81982421875,2542.367431640625,1992.1688232421875,955.8097534179688,2433.859130859375,1629.5347900390625,439.3986206054688,4238.236328125,1474.1976318359375,,,,,,,,,,,,,,,,,,,,
2023-10-05,2108.250732421875,2367.08984375,2588.41650390625,2020.8262939453125,972.9314575195312,2493.10107421875,1654.563232421875,459.6514587402344,4462.22607421875,1486.736328125,,,,,,,,,,,,,,,,,,,,
2023-10-06,2134.996826171875,2379.236083984375,2620.65087890625,2029.1461181640625,974.2485961914062,2521.48828125,1673.334716796875,435.87640380859375,4488.57763671875,1500.1707763671875,,,,,,,,,,,,,,,,,,,,
2023-10-10,2217.099853515625,2504.901611328125,2730.247802734375,2125.750244140625,1043.6763916015625,2635.652587890625,1645.6246337890625,439.3986206054688,4567.6328125,1506.4400634765625,,,,,,,,,,,,,,,,,,,,
2023-10-11,2192.220458984375,2486.682861328125,2735.312744140625,2110.959228515625,1021.6626586914062,2614.67138671875,1667.0775146484375,424.4291687011719,4488.57763671875,1494.796875,,,,,,,,,,,,,,,,,,,,
2023-10-12,2251.620849609375,2536.66845703125,2793.3349609375,2143.776611328125,1031.44677734375,2640.58935546875,1658.1387939453125,413.8624267578125,4514.92919921875,1485.8406982421875,,,,,,,,,,,,,,,,,,,,
2023-10-13,2227.36279296875,2521.719482421875,2767.54736328125,2119.279296875,1021.850830078125,2617.447998046875,1643.836669921875,413.8624267578125,4488.57763671875,1469.719482421875,,,,,,,,,,,,,,,,,,,,
2023-10-16,2209.013916015625,2536.66845703125,2760.1796875,2099.865966796875,1019.4048461914062,2579.1875,1651.8817138671875,407.698486328125,4435.8740234375,1451.8070068359375,,,,,,,,,,,,,,,,,,,,
2023-10-17,2220.83203125,2553.953369140625,2763.863525390625,2098.94140625,1026.742919921875,2592.763427734375,1667.9713134765625,412.101318359375,4444.658203125,1455.3895263671875,,,,,,,,,,,,,,,,,,,,
2023-10-18,2218.655029296875,2617.01953125,2761.100341796875,2089.234619140625,1020.72216796875,2572.707763671875,1679.5919189453125,420.9069213867188,4488.57763671875,1465.2413330078125,,,,,,,,,,,,,,,,,,,,
2023-10-19,2158.0107421875,2551.61767578125,2706.302490234375,2042.550537109375,996.450439453125,2483.5361328125,1685.848876953125,409.4596252441406,4471.009765625,1460.7633056640625,,,,,,,,,,,,,,,,,,,,
2023-10-20,2160.49853515625,2577.7783203125,2717.814453125,2048.097412109375,999.4609375,2487.239013671875,1692.1060791015625,415.6235656738281,4453.44189453125,1458.971923828125,,,,,,,,,,,,,,,,,,,,
2023-10-23,2130.95361328125,2518.448974609375,2672.225830078125,2009.2708740234373,985.7258911132812,2450.212646484375,1683.1673583984375,405.0568542480469,4409.5224609375,1445.53759765625,,,,,,,,,,,,,,,,,,,,
2023-10-24,2133.130615234375,2498.82861328125,2681.89599609375,2016.2042236328125,1000.5897216796876,2448.978515625,1678.6978759765625,406.8179321289063,4427.09033203125,1437.47705078125,,,,,,,,,,,,,,,,,,,,
2023-10-25,2181.957275390625,2535.73388671875,2718.27490234375,2028.2216796875,1012.631591796875,2477.674072265625,1688.5306396484375,409.4596252441406,4418.30615234375,1450.911376953125,,,,,,,,,,,,,,,,,,,,
2023-10-26,2148.36962890625,2489.018310546875,2703.53955078125,2019.9017333984373,1005.2935791015624,2435.40234375,1680.485595703125,407.698486328125,4387.5625,1441.955078125,,,,,,,,,,,,,,,,,,,,
2023-10-27,2193.775146484375,2560.493408203125,2752.35107421875,2052.719482421875,1019.5930786132812,2490.94140625,1691.212158203125,412.101318359375,4444.658203125,1462.554443359375,,,,,,,,,,,,,,,,,,,,
2023-10-30,2153.345703125,2510.974853515625,2715.511962890625,2006.035400390625,1009.0565185546876,2444.350341796875,1678.6978759765625,397.1318054199219,4435.8740234375,1441.955078125,,,,,,,,,,,,,,,,,,,,
2023-10-31,2162.986328125,2530.595458984375,2706.302490234375,2013.4307861328125,1010.938232421875,2439.4130859375,1690.3182373046875,418.2652587890625,4444.658203125,1455.3895263671875,,,,,,,,,,,,,,,,,,,,
2023-11-01,2237.625732421875,2559.092041015625,2772.15234375,2079.066162109375,1044.99365234375,2602.946044921875,1701.9385986328125,417.3846740722656,4585.20068359375,1474.1976318359375,,,,,,,,,,,,,,,,,,,,
2023-11-02,2143.082763671875,2594.129150390625,2818.201171875,2111.421630859375,1053.46044921875,2650.771484375,1712.665283203125,415.6235656738281,4479.7939453125,1470.615234375,,,,,,,,,,,,,,,,,,,,
2023-11-06,2176.359375,2688.027587890625,2946.217529296875,2159.492431640625,1070.95849609375,2764.62744140625,1701.0447998046875,423.548583984375,4558.8486328125,1467.92822265625,,,,,,,,,,,,,,,,,,,,
2023-11-07,2166.71826171875,2649.720947265625,2953.58544921875,2141.466064453125,1091.0906982421875,2717.110107421875,1701.0447998046875,430.5930480957031,4523.71337890625,1465.2413330078125,,,,,,,,,,,,,,,,,,,,
2023-11-08,2114.7822265625,2569.369384765625,2888.196044921875,2084.150634765625,1071.899169921875,2639.046630859375,1693.0,424.4291687011719,4400.73779296875,1456.28515625,,,,,,,,,,,,,,,,,,,,
2023-11-09,2199.06201171875,2600.669189453125,2953.58544921875,2128.523681640625,1099.9337158203125,2656.94287109375,1697.4693603515625,427.0708312988281,4514.92919921875,1450.0157470703125,,,,,,,,,,,,,,,,,,,,
2023-11-10,2234.204833984375,2622.158447265625,3008.84423828125,2181.67919921875,1103.1322021484375,2671.753173828125,1718.9222412109375,428.8319396972656,4558.8486328125,1462.554443359375,,,,,,,,,,,,,,,,,,,,
2023-11-13,2223.009033203125,2627.764404296875,2968.321044921875,2178.905517578125,1110.0941162109375,2650.771484375,1715.3468017578125,426.1902770996094,4558.8486328125,1460.7633056640625,,,,,,,,,,,,,,,,,,,,
2023-11-14,2214.923095703125,2638.0419921875,2995.950439453125,2181.216552734375,1115.738525390625,2637.8125,1717.1346435546875,431.4736022949219,4664.25537109375,1459.86767578125,,,,,,,,,,,,,,,,,,,,
2023-11-15,2233.893798828125,2669.80859375,2995.950439453125,2219.580810546875,1133.9893798828125,2673.9130859375,1720.7100830078125,434.995849609375,4664.25537109375,1466.136962890625,,,,,,,,,,,,,,,,,,,,
2023-11-16,2213.05712890625,2647.38525390625,2968.321044921875,2193.234375,1127.7802734375,2661.571044921875,1707.302001953125,426.1902770996094,4611.55224609375,1458.971923828125,,,,,,,,,,,,,,,,,,,,
2023-11-17,2231.0947265625,2670.742919921875,2988.58251953125,2200.167724609375,1153.7451171875,2687.489013671875,1726.0733642578125,429.7124633789063,4681.8232421875,1483.15380859375,,,,,,,,,,,,,,,,,,,,
2023-11-20,2195.330322265625,2593.194580078125,2946.217529296875,2162.265625,1157.1319580078125,2621.767822265625,1708.1959228515625,432.3541870117188,4611.55224609375,1472.40625,,,,,,,,,,,,,,,,,,,,
2023-11-21,2166.71826171875,2517.98193359375,2902.931640625,2121.59033203125,1114.7978515625,2572.399658203125,1720.7100830078125,433.2347106933594,4664.25537109375,1482.2581787109375,,,,,,,,,,,,,,,,,,,,
2023-11-22,2166.407470703125,2520.78515625,2904.7734375,2144.701416015625,1116.4912109375,2596.46630859375,1726.9671630859375,434.1152648925781,4716.958984375,1493.9013671875,,,,,,,,,,,,,,,,,,,,
2023-11-24,2199.06201171875,2539.00439453125,2919.50927734375,2159.030517578125,1121.195068359375,2626.08740234375,1718.9222412109375,433.2347106933594,4752.0947265625,1527.0394287109375,,,,,,,,,,,,,,,,,,,,
2023-11-27,2187.8662109375,2522.653564453125,2899.247314453125,2155.332275390625,1113.8570556640625,2607.57421875,1718.9222412109375,434.995849609375,4743.31103515625,1548.534423828125,,,,,,,,,,,,,,,,,,,,
2023-11-28,2189.42138671875,2543.67578125,2926.876708984375,2153.945556640625,1110.658447265625,2565.919677734375,1743.056884765625,444.6820068359375,4778.44677734375,1574.507568359375,,,,,,,,,,,,,,,,,,,,
2023-11-29,2155.5224609375,2495.09130859375,2880.828369140625,2121.59033203125,1091.467041015625,2513.774658203125,1742.1630859375,441.1597595214844,4769.66259765625,1574.507568359375,,,,,,,,,,,,,,,,,,,,
2023-11-30,2141.527587890625,2518.91650390625,2855.04052734375,2132.68359375,1079.6134033203125,2527.0419921875,1747.5263671875,441.1597595214844,4804.7978515625,1572.71630859375,,,,,,,,,,,,,,,,,,,,
2023-12-01,2169.828369140625,2543.67578125,2913.9833984375,2189.9990234375,1108.0242919921875,2540.3095703125,1760.9344482421875,439.3986206054688,4769.66259765625,1566.4468994140625,,,,,,,,,,,,,,,,,,,,
2023-12-04,2142.14990234375,2465.193115234375,2885.43310546875,2151.172607421875,1095.9825439453125,2522.722412109375,1761.828369140625,442.0403137207031,4752.0947265625,1577.1943359375,,,,,,,,,,,,,,,,,,,,
2023-12-05,2130.020751953125,2431.55810546875,2861.4873046875,2139.15478515625,1089.773681640625,2556.0458984375,1753.783447265625,434.1152648925781,4646.68798828125,1565.55126953125,,,,,,,,,,,,,,,,,,,,
2023-12-06,2168.273681640625,2481.543701171875,2910.299560546875,2169.19921875,1106.330810546875,2634.109619140625,1781.4937744140625,447.32366943359375,4734.52685546875,1577.1943359375,,,,,,,,,,,,,,,,,,,,
2023-12-07,2121.001708984375,2431.55810546875,2862.40869140625,2124.363525390625,1092.9722900390625,2631.949951171875,1777.91796875,442.9208679199219,4681.8232421875,1558.3863525390625,,,,,,,,,,,,,,,,,,,,
2023-12-08,2075.59619140625,2347.46923828125,2808.991455078125,2058.26611328125,1068.13623046875,2503.59228515625,1764.5098876953125,438.5180969238281,4611.55224609375,1535.10009765625,,,,,,,,,,,,,,,,,,,,
2023-12-11,2126.599365234375,2446.974365234375,2870.697021484375,2109.57275390625,1103.5086669921875,2573.3251953125,1775.236328125,442.9208679199219,4673.03955078125,1543.16064453125,,,,,,,,,,,,,,,,,,,,
2023-12-12,2114.16015625,2426.4189453125,2843.98876953125,2092.932861328125,1098.804931640625,2554.81201171875,1777.91796875,438.5180969238281,4681.8232421875,1555.6993408203125,,,,,,,,,,,,,,,,,,,,
2023-12-13,2094.878173828125,2433.426513671875,2837.541748046875,2084.612548828125,1090.338134765625,2511.30615234375,1763.6160888671875,442.9208679199219,4699.39111328125,1558.3863525390625,,,,,,,,,,,,,,,,,,,,
2023-12-14,2046.3621826171875,2380.17041015625,2768.46826171875,2042.08837890625,1069.641357421875,2436.01953125,1771.6610107421875,440.2791748046875,4637.904296875,1550.3255615234375,,,,,,,,,,,,,,,,,,,,
2023-12-15,2084.926025390625,2393.250732421875,2773.0732421875,2054.568359375,1088.2685546875,2524.265380859375,1760.0406494140625,442.0403137207031,4637.904296875,1557.49072265625,,,,,,,,,,,,,,,,,,,,
2023-12-18,2057.24755859375,2375.031494140625,2771.2314453125,2042.550537109375,1081.494873046875,2589.369384765625,1749.314208984375,437.6375122070313,4629.1201171875,1561.96875,,,,,,,,,,,,,,,,,,,,
2023-12-19,2074.041259765625,2396.053955078125,2804.38671875,2054.568359375,1091.84326171875,2606.95703125,1764.5098876953125,441.1597595214844,4673.03955078125,1561.96875,,,,,,,,,,,,,,,,,,,,
2023-12-20,2087.72509765625,2426.88623046875,2819.12255859375,2079.528076171875,1097.676025390625,2654.78271484375,1778.81201171875,440.2791748046875,4734.52685546875,1561.96875,,,,,,,,,,,,,,,,,,,,
2023-12-21,2060.668701171875,2403.995361328125,2796.097900390625,2043.937255859375,1081.494873046875,2563.142822265625,1768.0855712890625,428.8319396972656,4637.904296875,1579.8812255859375,,,,,,,,,,,,,,,,,,,,
2023-12-22,2068.75439453125,2434.36083984375,2813.59619140625,2047.6348876953125,1082.2476806640625,2570.8564453125,1785.069091796875,431.4736022949219,4655.4716796875,1580.7769775390625,,,,,,,,,,,,,,,,,,,,
