,8306.T,8316.T,8411.T,8331.T,8308.T,8309.T,8304.T,8354.T,8377.T,8359.T,8253.T,8601.T,8604.T,8697.T,8002.T,8031.T,8053.T,8058.T,"('8306.T', '8306.T')","('8316.T', '8316.T')","('8411.T', '8411.T')","('8331.T', '8331.T')","('8308.T', '8308.T')","('8309.T', '8309.T')","('8304.T', '8304.T')","('8354.T', '8354.T')","('8377.T', '8377.T')","('8359.T', '8359.T')","('8253.T', '8253.T')","('8601.T', '8601.T')","('8604.T', '8604.T')","('8697.T', '8697.T')","('8002.T', '8002.T')","('8031.T', '8031.T')","('8053.T', '8053.T')","('8058.T', '8058.T')","('8306.T', '8306.T').1","('8316.T', '8316.T').1","('8411.T', '8411.T').1","('8331.T', '8331.T').1","('8308.T', '8308.T').1","('8309.T', '8309.T').1","('8304.T', '8304.T').1","('8354.T', '8354.T').1","('8377.T', '8377.T').1","('8359.T', '8359.T').1","('8253.T', '8253.T').1","('8601.T', '8601.T').1","('8604.T', '8604.T').1","('8697.T', '8697.T').1","('8002.T', '8002.T').1","('8031.T', '8031.T').1","('8053.T', '8053.T').1","('8058.T', '8058.T').1"
2024-01-25,1280.4412841796875,2343.22119140625,2457.0205078125,1018.3360595703124,770.7285766601562,2692.77197265625,3029.716796875,3297.6845703125,1472.5604248046875,739.1862182617188,2524.298828125,961.4660034179688,683.249755859375,1475.374267578125,2303.242919921875,2769.3134765625,3083.44384765625,2354.871826171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-26,1241.107177734375,2280.387939453125,2400.4580078125,994.1564331054688,758.7483520507812,2671.844970703125,2992.39306640625,3220.330322265625,1452.9388427734375,734.8812255859375,2507.0400390625,940.1605834960938,670.2630615234375,1467.950927734375,2273.660888671875,2710.91845703125,3036.4736328125,2311.487548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,1266.095947265625,2324.5244140625,2444.14453125,1012.2911376953124,773.0105590820312,2701.416015625,3020.3857421875,3230.460205078125,1477.2322998046875,732.7745361328125,2532.01953125,961.4660034179688,690.825439453125,1477.230224609375,2321.7314453125,2760.904541015625,3116.59912109375,2372.13232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-30,1261.93115234375,2316.861572265625,2427.1298828125,997.8764038085938,758.9385986328125,2688.677734375,2998.9248046875,3201.912841796875,1459.479248046875,723.0653076171875,2498.410888671875,949.2267456054688,684.9633178710938,1501.819580078125,2305.5537109375,2773.050537109375,3081.601806640625,2359.536865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,1291.0845947265625,2360.078857421875,2485.072021484375,1022.986083984375,779.5711669921875,2766.927001953125,3039.047119140625,3362.146240234375,1471.6259765625,740.6517944335938,2507.0400390625,964.63916015625,693.71142578125,1523.62548828125,2349.46484375,2817.430419921875,3145.149658203125,2393.12451171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,1285.5316162109375,2341.38232421875,2456.10107421875,1028.5660400390625,765.404052734375,2679.57861328125,2385.89013671875,3367.671875,1477.2322998046875,735.6139526367188,2488.4189453125,922.9348754882812,729.425048828125,1541.7196044921875,2339.2958984375,2831.912109375,3124.887939453125,2389.85888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-02,1288.3082275390625,2335.55859375,2470.81640625,1013.2212524414062,777.38427734375,2710.5146484375,2006.1256103515625,3349.254150390625,1461.815185546875,729.6600952148438,2474.7939453125,912.962158203125,714.81494140625,1552.3907470703125,2260.256103515625,2731.00634765625,3093.574462890625,2374.46484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,1329.9561767578125,2372.339111328125,2573.824462890625,1047.6304931640625,793.6432495117188,2740.54052734375,2105.965576171875,3403.586181640625,1473.9620361328125,737.1710815429688,2502.95263671875,917.0419311523438,732.2208862304688,1547.751220703125,2197.8564453125,2713.721435546875,3046.6044921875,2346.94140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-06,1295.2493896484375,2338.62353515625,2501.626708984375,1028.1009521484375,770.5385131835938,2611.33837890625,2036.4508056640625,3361.2255859375,1466.487060546875,728.5609741210938,2455.718505859375,920.215087890625,738.0830078125,1553.7825927734375,2177.981201171875,2679.61865234375,3059.498291015625,2365.134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07,1299.4141845703125,2356.09423828125,2501.626708984375,1015.5460815429688,773.5810546875,2639.999267578125,2037.3837890625,3405.42822265625,1484.239990234375,727.0953979492188,2471.614501953125,913.4154663085938,728.43310546875,1542.6475830078125,2205.71435546875,2728.203369140625,3091.732666015625,2595.583740234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-08,1280.904052734375,2323.298583984375,2460.69970703125,996.0164184570312,764.4533081054688,2626.80615234375,2050.91357421875,3362.146240234375,1470.6917724609375,714.0886840820312,2497.95654296875,930.187744140625,730.23681640625,1591.3626708984375,2204.32763671875,2740.349365234375,3092.653564453125,2564.795166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-09,1282.755126953125,2318.700927734375,2446.904052734375,1003.921142578125,760.6500244140625,2597.690185546875,2018.72216796875,3328.073974609375,1446.3983154296875,702.9138793945312,2482.060546875,925.201416015625,724.374755859375,1652.604736328125,2191.847900390625,2738.480712890625,3060.41943359375,2584.387939453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13,1305.4300537109375,2354.56201171875,2488.291015625,1026.7060546875,775.00732421875,2673.664794921875,2011.724365234375,3453.31396484375,1487.5103759765625,712.9896240234375,2526.569580078125,951.0399780273438,736.4596557617188,1714.310546875,2221.429931640625,2858.0732421875,3162.6484375,2695.880615234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14,1304.0418701171875,2360.69189453125,2467.597412109375,1025.7760009765625,767.495849609375,2635.905029296875,1972.068359375,3402.66552734375,1480.035400390625,716.01220703125,2475.248046875,935.1741943359376,725.7274780273438,1712.454833984375,2205.71435546875,2806.21875,3163.569091796875,2719.20556640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,1299.4141845703125,2381.534423828125,2451.042724609375,1016.4761352539062,758.3680419921875,2614.06787109375,1896.955322265625,3300.447509765625,1466.954345703125,717.6609497070312,2441.184814453125,938.8006591796876,729.3349609375,1739.828125,2202.0166015625,2827.240966796875,3181.989013671875,2761.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-16,1334.5836181640625,2457.853515625,2506.685302734375,1032.2857666015625,778.0498657226562,2665.020751953125,1886.6912841796875,3317.023193359375,1529.0894775390625,753.2005004882812,2462.9853515625,960.5594482421876,746.8310546875,1765.345458984375,2232.06103515625,2927.679443359375,3242.7734375,2842.826904296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,1385.949462890625,2508.733154296875,2544.3935546875,1080.18017578125,795.3546142578125,2718.703369140625,1993.0623779296875,3439.50048828125,1595.896728515625,796.8922119140625,2535.198974609375,991.3843994140624,759.1864624023438,1795.502685546875,2272.736328125,3042.133544921875,3320.1357421875,2981.84228515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,1376.6942138671875,2472.8720703125,2516.34228515625,1093.6650390625,777.4793701171875,2701.870849609375,2066.77587890625,3381.48486328125,1568.8001708984375,802.6627807617188,2561.541015625,981.4116821289062,749.6267700195312,1763.0257568359375,2276.43408203125,2975.796875,3286.980712890625,2919.332275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21,1365.5882568359375,2452.336669921875,2508.06494140625,1091.340087890625,769.9679565429688,2689.587646484375,2243.5947265625,3348.3330078125,1575.8079833984375,813.6544189453125,2599.691650390625,983.2247314453124,754.226318359375,1761.634033203125,2257.9453125,2977.198486328125,3273.166015625,2942.65673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
