,6758.T,6861.T,8035.T,6702.T,6723.T,6645.T,6503.T,6301.T,6367.T,6594.T,6920.T,6954.T,6971.T,6976.T,4063.T,6981.T,6770.T,6752.T,6753.T,6857.T,"('6758.T', '6758.T')","('6861.T', '6861.T')","('8035.T', '8035.T')","('6702.T', '6702.T')","('6723.T', '6723.T')","('6645.T', '6645.T')","('6503.T', '6503.T')","('6301.T', '6301.T')","('6367.T', '6367.T')","('6594.T', '6594.T')","('6920.T', '6920.T')","('6954.T', '6954.T')","('6971.T', '6971.T')","('6976.T', '6976.T')","('4063.T', '4063.T')","('6981.T', '6981.T')","('6770.T', '6770.T')","('6752.T', '6752.T')","('6753.T', '6753.T')","('6857.T', '6857.T')","('6758.T', '6758.T').1","('6861.T', '6861.T').1","('8035.T', '8035.T').1","('6702.T', '6702.T').1","('6723.T', '6723.T').1","('6645.T', '6645.T').1","('6503.T', '6503.T').1","('6301.T', '6301.T').1","('6367.T', '6367.T').1","('6594.T', '6594.T').1","('6920.T', '6920.T').1","('6954.T', '6954.T').1","('6971.T', '6971.T').1","('6976.T', '6976.T').1","('4063.T', '4063.T').1","('6981.T', '6981.T').1","('6770.T', '6770.T').1","('6752.T', '6752.T').1","('6753.T', '6753.T').1","('6857.T', '6857.T').1"
2023-09-11,2444.576171875,56363.5703125,19349.572265625,1767.017578125,2242.840576171875,6407.28125,1791.8079833984375,3857.1884765625,23731.060546875,3577.782470703125,20688.314453125,3837.15576171875,1712.009033203125,3900.740966796875,4315.92041015625,2560.447021484375,1107.5921630859375,1544.93359375,923.2000122070312,4168.0517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,2473.993896484375,57010.64453125,19580.935546875,1784.8515625,2196.144775390625,6511.6708984375,1797.0235595703125,3883.022216796875,23864.568359375,3603.61669921875,20474.734375,3872.18505859375,1726.129150390625,3965.3076171875,4377.19921875,2575.2177734375,1156.40283203125,1559.34619140625,925.5,4083.01513671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,2440.654052734375,56079.2578125,19462.896484375,1772.319580078125,2173.51904296875,6488.15966796875,1791.333984375,3911.52783203125,23688.146484375,3554.385498046875,20508.71484375,3863.66455078125,1719.647705078125,3906.27490234375,4320.6337890625,2539.389892578125,1143.1737060546875,1546.32861328125,930.0999755859376,4025.09130859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,2479.87744140625,56726.32421875,20053.107421875,1789.189697265625,2255.83837890625,6525.77783203125,1772.842041015625,3913.3095703125,23707.220703125,3607.028564453125,21693.123046875,3832.42236328125,1737.4715576171875,3945.937255859375,4373.4287109375,2572.389404296875,1165.0699462890625,1587.7064208984375,924.2999877929688,4106.43115234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,2535.769775390625,57647.90234375,20676.376953125,1804.1317138671875,2289.054931640625,6564.33642578125,1809.8258056640625,3967.6484375,23864.568359375,3621.651611328125,22042.619140625,3845.676513671875,1770.8043212890625,3921.032958984375,4436.5927734375,2590.931884765625,1196.5458984375,1656.9796142578125,938.5999755859376,4097.80419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,2511.25537109375,56625.67578125,19595.103515625,1799.3116455078125,2180.258544921875,6493.80322265625,1830.688232421875,4016.64306640625,23759.66796875,3574.370361328125,21003.8359375,3833.368896484375,1792.7947998046875,3938.55810546875,4380.970703125,2598.474853515625,1183.3170166015625,1658.83935546875,938.5,3932.65966796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,2471.052001953125,57048.328125,19571.49609375,1766.053466796875,2214.43798828125,6466.52978515625,1814.5673828125,3962.30419921875,23487.88671875,3490.043701171875,21154.314453125,3879.75927734375,1800.6649169921875,4064.92431640625,4312.14892578125,2634.302978515625,1190.1595458984375,1649.540771484375,910.0,4000.44287109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,2416.139892578125,55210.27734375,19359.017578125,1758.823486328125,2161.484130859375,6312.2958984375,1774.2645263671875,3914.200439453125,23564.173828125,3372.57177734375,21193.146484375,3793.60546875,1777.05419921875,3908.1201171875,4298.95068359375,2543.1611328125,1188.791259765625,1610.487548828125,896.5999755859375,3894.45458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22,2392.605712890625,54846.6015625,19274.02734375,1751.593505859375,2170.630615234375,6358.3779296875,1758.1435546875,3891.0400390625,23158.880859375,3429.601806640625,21664.0,3754.7890625,1774.276611328125,3873.991943359375,4277.267578125,2559.50439453125,1186.053955078125,1610.0228271484375,901.5,3915.40576171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,2429.867919921875,54482.921875,19774.52734375,1773.28369140625,2191.3310546875,6448.66162109375,1769.5230712890625,3824.22900390625,23182.72265625,3426.677001953125,22503.763671875,3743.427978515625,1781.683837890625,3839.86376953125,4264.06884765625,2569.87548828125,1207.0382080078125,1653.2603759765625,916.0,4066.993408203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,2406.333984375,53735.90234375,19042.6640625,1753.521728515625,2131.156005859375,6281.26123046875,1774.2645263671875,3806.412841796875,22910.939453125,3472.008544921875,22236.78515625,3688.51708984375,1771.9617919921875,3721.799072265625,4253.69873046875,2562.961181640625,1198.8270263671875,1630.01416015625,912.0999755859376,3975.79443359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,2432.8095703125,54767.96875,19170.1484375,1764.125732421875,2171.112060546875,6328.2841796875,1812.1962890625,3788.596923828125,22610.546875,3385.244873046875,22537.740234375,3681.8896484375,1768.4896240234375,3687.671142578125,4215.04638671875,2559.50439453125,1202.0201416015625,1623.5054931640625,924.0999755859376,4044.81005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,2405.264404296875,54423.9453125,18954.2109375,1745.678466796875,2150.89306640625,6282.79052734375,1791.11328125,3784.972412109375,22471.56640625,3345.5625,22659.09375,3699.35791015625,1765.9095458984375,3694.201171875,4117.7978515625,2555.063232421875,1209.89453125,1630.5499267578125,930.7000122070312,4018.826416015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,2408.2158203125,54551.72265625,19444.119140625,1708.7841796875,2200.4775390625,6318.8056640625,1771.9468994140625,3663.54833984375,22500.3203125,3395.532958984375,22591.138671875,3724.23095703125,1779.5133056640625,3777.2275390625,4140.6796875,2601.69189453125,1202.0201416015625,1579.8299560546875,932.0,4138.59912109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,2401.32958984375,54571.38671875,19196.787109375,1704.9005126953125,2195.18212890625,6239.1923828125,1759.00927734375,3659.92431640625,22668.0546875,3377.40625,22964.90625,3781.629638671875,1768.958740234375,3777.2275390625,4158.79443359375,2599.788818359375,1176.5439453125,1577.9515380859375,949.0,4257.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,2412.150634765625,53775.22265625,19001.7734375,1691.3079833984375,2156.670166015625,6097.97509765625,1710.134765625,3538.50048828125,22150.474609375,3348.9921875,22426.09375,3766.3232421875,1715.4818115234375,3749.241455078125,4108.26416015625,2566.957763671875,1145.9722900390625,1564.8018798828125,903.7999877929688,4202.939453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,2382.63818359375,53853.859375,18416.73828125,1668.977294921875,2068.092529296875,6029.73486328125,1669.885009765625,3408.015380859375,22131.306640625,3343.60302734375,21659.142578125,3741.45068359375,1682.879638671875,3697.000244140625,4020.54931640625,2528.417724609375,1113.0845947265625,1474.16357421875,912.0,3993.08984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,2423.955810546875,54443.609375,18792.4921875,1697.6187744140625,2115.751220703125,6050.5859375,1694.8013916015625,3403.48486328125,22337.37890625,3366.138671875,22222.2265625,3776.8466796875,1717.5927734375,3465.64599609375,4088.24169921875,2553.635498046875,1119.106201171875,1476.0419921875,937.0,4197.0009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,2412.150634765625,54099.58203125,18492.83984375,1698.1043701171875,2065.2041015625,6066.6982421875,1691.447265625,3415.2646484375,22069.00390625,3331.84521484375,22484.34765625,3750.060546875,1708.2108154296875,3388.217041015625,4079.6611328125,2526.514892578125,1123.275146484375,1450.68212890625,918.7000122070312,4127.7109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-10,2480.029296875,54738.484375,19120.681640625,1721.406005859375,2127.3046875,6092.2880859375,1736.9677734375,3494.09912109375,22346.96484375,3346.052490234375,23401.77734375,3778.760009765625,1749.96044921875,3455.384521484375,4164.5146484375,2580.756591796875,1154.773193359375,1522.065673828125,917.0999755859376,4259.36181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-11,2499.704345703125,54266.68359375,19558.271484375,1693.7352294921875,2171.112060546875,6046.794921875,1712.051513671875,3473.258056640625,22692.015625,3355.8505859375,24882.287109375,3778.760009765625,1763.094970703125,3460.981689453125,4163.5615234375,2567.909912109375,1157.0892333984375,1514.5517578125,934.5,4367.25634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-12,2578.404052734375,56173.53515625,20133.794921875,1688.395263671875,2283.759521484375,6145.36279296875,1735.0511474609375,3497.72412109375,22773.48828125,3430.80615234375,26459.87890625,3880.16455078125,1792.64794921875,3647.557373046875,4297.9931640625,2641.183349609375,1189.0504150390625,1553.0611572265625,962.9000244140624,4543.45166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-13,2528.23291015625,56330.80078125,20176.6015625,1671.4046630859375,2248.135986328125,6145.36279296875,1734.0927734375,3476.882568359375,22164.853515625,3425.9072265625,26090.966796875,3881.12109375,1766.378662109375,3502.0283203125,4278.9248046875,2573.1435546875,1188.1240234375,1518.7783203125,953.0,4523.65380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-16,2481.01318359375,54915.40625,19401.30859375,1655.8699951171875,2214.43798828125,5970.025390625,1709.6552734375,3462.38427734375,21402.859375,3358.7900390625,25857.96875,3795.9794921875,1741.985595703125,3432.995361328125,4193.11767578125,2547.4501953125,1153.383544921875,1470.406494140625,923.2000122070312,4306.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-17,2519.379150390625,55790.19921875,19862.6796875,1675.7735595703125,2228.8798828125,6055.3251953125,1738.8843994140625,3475.976318359375,22049.833984375,3406.31103515625,26241.447265625,3794.066162109375,1760.0458984375,3460.981689453125,4231.25439453125,2581.708251953125,1166.3533935546875,1488.7220458984375,951.2999877929688,4358.34814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-18,2512.492919921875,55829.515625,20143.306640625,1679.6573486328125,2223.103271484375,6043.00341796875,1728.822021484375,3459.665771484375,21915.646484375,3383.28515625,26678.318359375,3786.4130859375,1756.7620849609375,3496.430908203125,4216.953125,2598.836669921875,1183.955078125,1476.5115966796875,948.2000122070312,4353.39892578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-19,2486.915771484375,54364.97265625,19196.787109375,1666.064697265625,2160.52099609375,5988.03271484375,1694.3223876953125,3422.513671875,21469.953125,3328.906005859375,25765.740234375,3691.704833984375,1730.7274169921875,3382.619873046875,4162.6083984375,2532.224365234375,1158.9420166015625,1432.8363037109375,937.5999755859376,4204.91943359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-20,2470.19189453125,53696.59375,19106.4140625,1652.4720458984375,2165.335205078125,5885.67333984375,1691.447265625,3452.41650390625,21100.9375,3281.875,25726.908203125,3657.26513671875,1717.8272705078125,3238.956298828125,4096.82275390625,2504.6279296875,1145.5091552734375,1397.14453125,934.4000244140624,4215.80859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-23,2447.565673828125,52408.97265625,19087.38671875,1643.7340087890625,2107.0859375,5806.060546875,1664.135009765625,3374.488037109375,20698.376953125,3282.364990234375,25532.7421875,3613.259765625,1705.1617431640625,3199.775390625,4056.779296875,2470.369873046875,1134.3919677734375,1384.934326171875,937.0999755859376,4090.095947265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-24,2471.17578125,52202.5625,19044.580078125,1644.21923828125,2083.49755859375,5814.58984375,1661.739013671875,3325.55615234375,20511.474609375,2936.98193359375,24998.78515625,3625.6962890625,1706.56884765625,3276.271728515625,4067.2666015625,2467.515380859375,1128.8336181640625,1394.79638671875,928.0999755859376,4115.8330078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-25,2479.045654296875,52379.484375,19372.771484375,1654.899169921875,2100.34619140625,5879.986328125,1655.9891357421875,3390.798583984375,20760.6796875,2856.1474609375,24955.1015625,3589.34326171875,1723.2218017578125,3263.2109375,4112.0771484375,2473.70068359375,1125.591064453125,1392.9178466796875,935.9000244140624,4234.61572265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-26,2409.19970703125,51465.375,18397.712890625,1627.2286376953125,2027.6549072265625,5831.650390625,1655.9891357421875,3332.80517578125,20305.400390625,2759.14599609375,23916.318359375,3486.982177734375,1699.0633544921875,3168.057373046875,4018.642822265625,2369.5,1102.4307861328125,1372.723876953125,929.5999755859376,3943.59716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27,2384.60595703125,52143.58984375,18654.55859375,1822.3795166015625,1976.6265869140625,5988.03271484375,1682.8223876953125,3343.67919921875,20559.3984375,2756.696533203125,24659.0,3521.42138671875,1745.034912109375,3192.312255859375,4101.58984375,2393.2900390625,1126.980712890625,1376.950439453125,939.2000122070312,3980.22216796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-30,2404.28076171875,56330.80078125,18835.298828125,1847.623046875,2003.5848388671875,5040.25927734375,1627.2393798828125,3095.395263671875,20415.623046875,2713.5849609375,25057.037109375,3494.635009765625,1710.790771484375,3116.749267578125,4281.78515625,2398.048095703125,1100.11474609375,1349.712158203125,911.5999755859376,3961.414794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-31,2444.614501953125,57156.44921875,18792.4921875,1885.0025634765625,1882.7537841796875,5067.74462890625,1607.5936279296875,3137.984130859375,20731.923828125,2655.77587890625,24469.6875,3494.635009765625,1729.5548095703125,3112.0849609375,4259.85693359375,2357.604736328125,1138.5609130859375,1229.4871826171875,939.7000122070312,3776.31103515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-01,2517.41162109375,58394.91796875,19396.552734375,1905.391357421875,1939.558837890625,5238.3447265625,1840.9464111328125,3167.886962890625,21350.142578125,2710.645751953125,26387.0703125,3641.002685546875,1772.0078125,3299.593505859375,4400.96142578125,2614.062744140625,1155.236328125,1257.6650390625,951.0,3553.5927734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-02,2528.23291015625,59544.9296875,20033.912109375,1884.5169677734373,2043.0595703125,5322.69580078125,1811.23828125,3215.912841796875,21465.16015625,2778.25244140625,26688.02734375,3647.69921875,1875.6778564453125,3388.217041015625,4582.11083984375,2670.20751953125,1142.2666015625,1266.1181640625,961.7000122070312,3908.9521484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,2574.46923828125,61097.9296875,20461.984375,1919.9549560546875,2224.06591796875,5606.080078125,1828.4881591796875,3304.715087890625,22131.306640625,2818.4248046875,26212.3203125,3841.8984375,1895.145263671875,3495.498046875,4612.619140625,2743.48095703125,1134.3919677734375,1307.445556640625,999.9000244140624,4227.6865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-07,2588.24169921875,59466.296875,20181.357421875,1877.2354736328125,2164.85400390625,5478.13037109375,1813.15478515625,3261.219970703125,21723.951171875,2801.278076171875,26775.40234375,3769.193359375,1836.9775390625,3446.988525390625,4625.0146484375,2714.457275390625,1126.517578125,1310.73291015625,997.2000122070312,4150.4775390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08,2625.624267578125,59417.15625,20224.16796875,1895.197021484375,2248.617431640625,5608.92333984375,1800.6966552734375,3183.291015625,21647.2734375,2792.459716796875,27469.54296875,3678.3115234375,1833.45947265625,3543.074951171875,4555.4150390625,2766.795166015625,1120.03271484375,1319.65576171875,998.7999877929688,4230.65576171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-09,2604.965087890625,59092.7890625,20780.6640625,1906.847900390625,2242.840576171875,5744.45556640625,1838.5504150390625,3288.404052734375,22509.90625,2811.076171875,28445.22265625,3691.704833984375,1850.8157958984373,3527.21630859375,4590.69140625,2796.29541015625,1121.42236328125,1343.13720703125,893.0999755859375,4217.7880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-10,2551.843017578125,58837.23046875,21108.853515625,1911.702392578125,2132.60009765625,5619.3486328125,1862.0296630859373,3298.37158203125,22174.4375,2779.232177734375,28270.47265625,3712.751220703125,1857.6177978515625,3535.61181640625,4619.29345703125,2789.158447265625,1141.3402099609375,1314.489990234375,910.2000122070312,4197.99072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-13,2489.866943359375,58473.55078125,21475.09375,1888.8861083984373,2131.63720703125,5587.125,1874.9669189453125,3325.55615234375,22203.19140625,2762.085693359375,28212.224609375,3663.00537109375,1853.864990234375,3595.316162109375,4592.59814453125,2770.1259765625,1122.3487548828125,1307.445556640625,921.4000244140624,4262.33203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-14,2477.078125,58748.765625,22098.185546875,1892.7698974609373,2117.1953125,5607.9755859375,1866.821044921875,3348.209716796875,22016.287109375,2752.28759765625,28814.13671875,3633.349365234375,1855.7412109375,3503.89404296875,4601.1796875,2753.94873046875,1129.760009765625,1326.230712890625,922.7999877929688,4417.73974609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15,2601.0302734375,60714.59765625,22940.064453125,1923.838623046875,2249.580078125,5872.40478515625,1881.1959228515625,3379.925048828125,22562.62109375,2831.162109375,29231.59375,3826.592529296875,1896.0833740234373,3635.429931640625,4763.259765625,2836.2626953125,1158.4788818359375,1357.69580078125,993.2000122070312,4748.3525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-16,2598.0791015625,61972.72265625,22916.283203125,1949.0821533203125,2356.932373046875,5827.85888671875,1871.6126708984373,3371.769775390625,22715.978515625,2824.79345703125,29998.544921875,3839.985107421875,1873.33251953125,3629.832763671875,4902.45849609375,2759.658447265625,1134.855224609375,1332.805419921875,981.7000122070312,4662.23486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-17,2574.46923828125,62031.703125,22940.064453125,2002.9669189453125,2393.5185546875,5795.63525390625,1924.32080078125,3457.853271484375,22759.111328125,2841.93994140625,30348.04296875,3867.72802734375,1886.467041015625,3634.497314453125,5003.51953125,2768.698486328125,1141.3402099609375,1406.0675048828125,993.2999877929688,4669.16357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-20,2543.972900390625,61215.8828125,22740.29296875,2000.05419921875,2328.04833984375,5819.32958984375,1966.9664306640625,3469.633544921875,22859.751953125,2836.061279296875,30153.875,3868.6845703125,1879.8997802734373,3551.47119140625,4919.619140625,2731.1103515625,1122.81201171875,1476.0419921875,1029.5,4596.90380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-21,2537.086669921875,61638.5390625,22992.384765625,2005.8797607421875,2382.927978515625,5924.5322265625,1987.09130859375,3427.950927734375,22677.638671875,2851.73828125,30483.958984375,3876.337890625,1870.7523193359373,3543.074951171875,4933.92138671875,2735.8681640625,1126.0543212890625,1494.8272705078125,1127.5,4728.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-22,2560.697021484375,62365.890625,22778.34765625,1998.112548828125,2415.181640625,5887.56884765625,1964.570556640625,3496.81787109375,22668.0546875,2832.632080078125,30678.125,3893.5576171875,1881.5416259765625,3498.296630859375,4949.17529296875,2751.56982421875,1131.61279296875,1503.280517578125,1046.5,4523.65380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-24,2528.23291015625,62100.50390625,22835.423828125,2051.026611328125,2470.54248046875,5984.24169921875,2017.2783203125,3505.87939453125,22136.09765625,2846.349365234375,30066.501953125,3931.823486328125,1923.056396484375,3571.994384765625,4980.63818359375,2782.97265625,1149.677978515625,1476.5115966796875,1019.0,4486.03955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-27,2520.36328125,60911.18359375,22778.34765625,2055.881103515625,2467.654052734375,5865.7705078125,1964.570556640625,3445.167236328125,21771.875,2827.242919921875,29765.548828125,3971.046142578125,1886.467041015625,3530.0146484375,4981.591796875,2758.70703125,1162.1844482421875,1458.665771484375,1040.5,4478.1201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-28,2523.314453125,60626.13671875,22726.02734375,2035.0069580078125,2512.90576171875,5770.99267578125,1944.9248046875,3426.138427734375,21450.783203125,2779.232177734375,30202.41796875,3917.4736328125,1872.62890625,3466.578857421875,4962.5234375,2729.682861328125,1172.375,1449.273193359375,941.7999877929688,4484.06005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-29,2505.60693359375,61373.1484375,22787.859375,2036.94873046875,2496.5380859375,5820.27685546875,1921.4456787109373,3383.549560546875,21263.8828125,2758.656005859375,31784.865234375,3928.953369140625,1919.7728271484373,3496.430908203125,4929.154296875,2711.12646484375,1184.41845703125,1430.9578857421875,925.0,4441.49560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30,2522.33056640625,62267.59765625,22854.447265625,2050.541015625,2506.647705078125,5875.248046875,1925.279052734375,3417.983154296875,21235.126953125,2745.4287109375,32076.115234375,3935.64990234375,1920.9454345703125,3576.658447265625,4969.197265625,2743.95703125,1200.16748046875,1437.06298828125,925.5999755859376,4633.52880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01,2502.655517578125,61589.390625,22687.97265625,2048.599365234375,2467.1728515625,5789.00048828125,1969.84130859375,3422.513671875,21043.431640625,2719.463623046875,33046.94140625,3924.17041015625,1916.9583740234373,3446.988525390625,4956.802734375,2709.699462890625,1183.955078125,1416.8690185546875,921.4000244140624,4575.126953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-04,2469.208251953125,61147.08203125,22554.794921875,2052.968505859375,2467.654052734375,5771.94091796875,1965.049560546875,3428.85693359375,20674.416015625,2696.92822265625,33464.3984375,3899.29736328125,1910.3909912109373,3453.518310546875,4929.154296875,2720.642578125,1163.5740966796875,1374.1326904296875,911.5,4541.4716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-05,2484.947998046875,59800.484375,21660.595703125,2042.77392578125,2338.639404296875,5634.513671875,1909.9459228515625,3379.925048828125,20607.322265625,2656.265869140625,32794.52734375,3952.869873046875,1888.8126220703125,3362.0966796875,4807.11669921875,2683.05419921875,1149.677978515625,1364.2705078125,922.4000244140624,4259.36181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-06,2583.3232421875,61284.69140625,22136.234375,2113.649658203125,2359.820556640625,5850.60546875,1921.9249267578125,3383.549560546875,20981.126953125,2704.7666015625,34561.43359375,3946.17333984375,1918.1309814453125,3383.552734375,4958.708984375,2751.56982421875,1170.9853515625,1378.8291015625,959.0999755859376,4387.0537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-07,2541.021728515625,59908.60546875,21341.916015625,2090.833251953125,2264.985107421875,5730.23876953125,1895.5709228515625,3338.2421875,20128.08203125,2660.18505859375,33677.9765625,3894.514404296875,1909.2181396484373,3335.04296875,4791.86181640625,2712.078125,1157.0892333984375,1346.4246826171875,954.5,4181.16357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-08,2512.492919921875,58896.20703125,21156.41796875,2093.746337890625,2288.573486328125,5637.3564453125,1873.05029296875,3214.10009765625,20156.8359375,2640.098876953125,33357.609375,3787.36962890625,1888.1090087890625,3238.023681640625,4666.96484375,2668.30419921875,1126.980712890625,1341.2587890625,948.5,4171.26513671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-11,2560.697021484375,59810.3203125,21884.146484375,2108.795166015625,2249.580078125,5718.865234375,1903.237548828125,3282.96728515625,20564.189453125,2695.45849609375,33474.10546875,3842.85498046875,1942.2894287109373,3235.224609375,4695.56689453125,2697.328369140625,1150.1412353515625,1345.015869140625,960.5,4298.95654296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-12,2565.615478515625,59918.4375,22207.580078125,2160.2529296875,2347.785888671875,5796.58203125,1923.8416748046875,3266.65673828125,20799.01953125,2701.337158203125,33153.73046875,3845.725341796875,1929.3892822265625,3280.003173828125,4744.19091796875,2741.10205078125,1147.8251953125,1343.13720703125,992.0999755859376,4339.54052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13,2577.42041015625,59967.578125,23253.984375,2081.12451171875,2435.8818359375,5810.79931640625,1959.77880859375,3283.873291015625,21163.2421875,2710.15576171875,32920.734375,3815.112548828125,1920.0074462890625,3336.90869140625,4767.07275390625,2732.06201171875,1155.6995849609375,1340.7890625,1064.0,4582.0556640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-14,2549.87548828125,59348.34765625,22863.962890625,2055.395751953125,2421.921142578125,5776.67919921875,1920.4874267578125,3215.912841796875,20626.4921875,2683.70068359375,32318.822265625,3823.722412109375,1902.4163818359373,3243.620849609375,4932.96728515625,2671.635009765625,1111.231689453125,1280.6766357421875,1044.5,4617.69091796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-15,2629.55908203125,61432.125,23182.638671875,2013.1614990234373,2426.253662109375,5969.0771484375,1948.2789306640625,3301.09033203125,21407.650390625,2737.590087890625,31746.033203125,3932.7802734375,1898.6634521484373,3360.230712890625,5204.68994140625,2685.43310546875,1123.7381591796875,1284.43359375,1042.0,4795.865234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
