Date,JPY=X,^TNX,^VIX,^SOX,CL=F,HG=F,NG=F,GC=F,^GSPC,^IXIC,000001.SS,^GDAXI,ZIM
2023-12-11,144.98300170898438,4.238999843597412,12.630000114440918,3902.389892578125,71.31999969482422,3.7799999713897705,2.430999994277954,1978.0,4622.43994140625,14432.490234375,2991.43896484375,16794.4296875,4.558171272277832
2023-12-12,146.0850067138672,4.205999851226807,12.06999969482422,3930.179931640625,68.61000061035156,3.78600001335144,2.311000108718872,1977.800048828125,4643.7001953125,14533.400390625,3003.43798828125,16791.740234375,4.360771179199219
2023-12-13,145.27999877929688,4.0329999923706055,12.1899995803833,3990.949951171875,69.47000122070312,3.78600001335144,2.3350000381469727,1982.300048828125,4707.08984375,14733.9599609375,2968.760986328125,16766.05078125,4.510316848754883
2023-12-14,142.7729949951172,3.930000066757202,12.479999542236328,4097.47021484375,71.58000183105469,3.888499975204468,2.3919999599456787,2030.199951171875,4719.5498046875,14761.5595703125,2958.986083984375,16752.23046875,4.887173175811768
2023-12-15,142.2790069580078,3.927999973297119,12.279999732971191,4117.0,71.43000030517578,3.884999990463257,2.490999937057495,2021.0999755859373,4719.18994140625,14813.919921875,2942.556884765625,16751.439453125,5.766505718231201
2023-12-18,142.31300354003906,3.953999996185303,12.5600004196167,4103.7900390625,72.47000122070312,3.848000049591065,2.503000020980835,2026.300048828125,4740.56005859375,14904.8095703125,2930.800048828125,16650.55078125,5.8442702293396
2023-12-19,142.7220001220703,3.921999931335449,12.529999732971191,4125.56005859375,73.44000244140625,3.8959999084472656,2.492000102996826,2038.4000244140625,4768.3701171875,15003.2197265625,2932.39111328125,16744.41015625,5.772487163543701
2023-12-20,143.88900756835938,3.877000093460083,13.670000076293944,4007.659912109375,74.22000122070312,3.90149998664856,2.447000026702881,2034.5,4698.35009765625,14777.9404296875,2902.110107421875,16733.05078125,5.987834453582764
2023-12-21,143.5229949951172,3.8940000534057617,13.649999618530272,4118.58984375,73.88999938964844,3.908499956130981,2.572000026702881,2039.0999755859373,4746.75,14963.8701171875,2918.715087890625,16687.419921875,6.280945301055908
2023-12-22,142.07000732421875,3.901000022888184,13.029999732971191,4132.85009765625,73.55999755859375,3.8954999446868896,2.609999895095825,2057.10009765625,4754.6298828125,14992.9697265625,2914.77490234375,16706.1796875,6.926985263824463
