,9983.T,8267.T,3382.T,2802.T,2503.T,2502.T,2914.T,7974.T,9697.T,4911.T,8113.T,2282.T,2281.T,2269.T,3086.T,3099.T,7550.T,4755.T,"('9983.T', '9983.T')","('8267.T', '8267.T')","('3382.T', '3382.T')","('2802.T', '2802.T')","('2503.T', '2503.T')","('2502.T', '2502.T')","('2914.T', '2914.T')","('7974.T', '7974.T')","('9697.T', '9697.T')","('4911.T', '4911.T')","('8113.T', '8113.T')","('2282.T', '2282.T')","('2281.T', '2281.T')","('2269.T', '2269.T')","('3086.T', '3086.T')","('3099.T', '3099.T')","('7550.T', '7550.T')","('4755.T', '4755.T')","('9983.T', '9983.T').1","('8267.T', '8267.T').1","('3382.T', '3382.T').1","('2802.T', '2802.T').1","('2503.T', '2503.T').1","('2502.T', '2502.T').1","('2914.T', '2914.T').1","('7974.T', '7974.T').1","('9697.T', '9697.T').1","('4911.T', '4911.T').1","('8113.T', '8113.T').1","('2282.T', '2282.T').1","('2281.T', '2281.T').1","('2269.T', '2269.T').1","('3086.T', '3086.T').1","('3099.T', '3099.T').1","('7550.T', '7550.T').1","('4755.T', '4755.T').1"
2021-04-20,27842.1796875,967.4232177734376,1375.2513427734375,1013.2000122070312,1738.74560546875,1335.178955078125,1563.1123046875,5556.0009765625,1663.5870361328125,7293.6611328125,1392.9141845703125,4220.8037109375,2910.3818359375,2962.72607421875,818.6859130859375,647.3102416992188,2723.3935546875,1317.4998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,27294.255859375,938.0030517578124,1344.763916015625,1016.7011108398438,1706.146728515625,1307.2952880859375,1554.0814208984375,5516.359375,1661.24072265625,7068.849609375,1363.472900390625,4220.8037109375,2901.770751953125,2971.43994140625,802.0493774414062,636.292236328125,2695.466796875,1244.3603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,27975.9765625,950.2092895507812,1364.3843994140625,1033.97265625,1734.935302734375,1338.40771484375,1568.004150390625,5502.265625,1654.20166015625,7228.7568359375,1393.8636474609375,4295.859375,2957.739990234375,2975.796875,822.188232421875,646.3921508789062,2694.503173828125,1323.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23,27870.8515625,946.140625,1361.6678466796875,1046.8099365234375,1750.5997314453125,1356.8988037109375,1563.488525390625,5498.74072265625,1665.93359375,7326.58251953125,1391.6478271484375,4304.6904296875,2992.18212890625,2971.43994140625,837.0734252929688,659.2464599609375,2698.355224609375,1315.523193359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,28103.396484375,947.07958984375,1364.3843994140625,1034.6729736328125,1755.256591796875,1362.1820068359375,1560.8544921875,5413.291015625,1654.20166015625,7237.22314453125,1371.7039794921875,4291.4453125,2957.739990234375,2945.298583984375,870.3462524414062,674.8554077148438,2686.79931640625,1359.9998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27,28460.1875,936.5946044921876,1348.38623046875,1026.2706298828125,1742.132568359375,1357.7794189453125,1545.05029296875,5373.650390625,1642.4697265625,7128.1103515625,1329.5997314453125,4322.3505859375,2906.07666015625,2949.655029296875,887.8582763671875,681.2825317382812,2680.05810546875,1409.41845703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28,28584.42578125,938.1596069335938,1364.6864013671875,1023.0031127929688,1748.4827880859375,1357.48583984375,1550.6947021484375,5483.7646484375,1633.084228515625,7106.47509765625,1366.955322265625,4256.12451171875,2923.297607421875,2919.156494140625,902.743408203125,684.037109375,2681.984375,1436.1044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,28578.0546875,933.4649047851562,1418.4166259765625,1020.6688842773438,1736.2054443359375,1339.8751220703125,1538.2769775390625,5522.52587890625,1665.93359375,7457.33154296875,1343.5289306640625,4304.6904296875,2970.656005859375,2949.655029296875,910.6239624023438,699.6460571289062,2638.64892578125,1372.8487548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06,29559.22265625,946.7665405273438,1440.451904296875,1054.97900390625,1737.475341796875,1361.5950927734375,1571.3905029296875,5427.3857421875,1588.5030517578125,7454.5087890625,1347.327880859375,4401.82177734375,3000.792724609375,2971.43994140625,926.3847045898438,711.5822143554688,2649.2421875,1316.511474609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07,29342.59765625,958.9728393554688,1466.7135009765625,1067.11572265625,1766.6873779296875,1405.327880859375,1610.5250244140625,5321.67529296875,1576.77099609375,7520.35302734375,1354.29248046875,4423.89697265625,3048.15087890625,2997.581787109375,923.7578735351562,706.9912719726562,2704.1337890625,1317.4998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,27925.0078125,966.4843139648438,1419.6240234375,1084.154296875,1762.877197265625,1391.5328369140625,1616.16943359375,5481.12255859375,1576.77099609375,7449.8056640625,1346.6947021484375,4264.95458984375,2880.244384765625,3019.36669921875,919.3798828125,719.8458251953125,2718.578369140625,1318.48828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11,27727.498046875,940.8198852539062,1403.021728515625,1124.9996337890625,1757.796875,1378.6185302734375,1617.674560546875,5504.02685546875,1616.659423828125,7282.37353515625,1309.6561279296875,4132.50244140625,2819.970458984375,3010.652587890625,904.49462890625,717.0912475585938,2676.2060546875,1274.9998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12,27730.68359375,924.2319946289062,1386.117919921875,1128.500732421875,1742.97900390625,1394.4681396484375,1616.545654296875,5436.1953125,1649.5089111328125,7202.41943359375,1328.9666748046875,4101.5966796875,2789.83349609375,2914.799560546875,877.3510131835938,684.9552001953125,2647.31591796875,1274.9998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,26829.158203125,914.0599975585938,1454.94091796875,1112.16259765625,1782.7752685546875,1405.034423828125,1618.0509033203125,5296.12890625,1532.1895751953125,7025.580078125,1334.03173828125,4110.42724609375,2729.5595703125,2919.156494140625,851.9586181640625,646.3921508789062,2567.386474609375,1228.54638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14,27692.45703125,937.377197265625,1491.7674560546875,1129.901123046875,1817.490966796875,1421.1776123046875,1638.7469482421875,5398.31591796875,1593.1956787109375,7055.68115234375,1353.659423828125,4176.6533203125,2785.528076171875,2988.867919921875,884.35595703125,677.6099243164062,2637.685791015625,1288.8370361328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,27424.8671875,938.3161010742188,1445.8853759765625,1114.496826171875,1814.1038818359373,1477.2381591796875,1634.2314453125,5524.2880859375,1565.0390625,7240.0439453125,1350.1767578125,4048.61572265625,2772.61181640625,2940.94140625,908.8727416992188,706.0731201171875,2734.94970703125,1312.5579833984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,28329.578125,952.7132568359376,1480.900390625,1162.81103515625,1850.0897216796875,1514.807373046875,1640.251953125,5446.7666015625,1586.1563720703125,7263.56103515625,1392.5975341796875,4061.861328125,2785.528076171875,2958.369140625,937.7675170898438,731.781982421875,2725.319580078125,1309.5928955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19,27443.978515625,932.6823120117188,1479.08935546875,1150.4407958984375,1824.264404296875,1478.9991455078125,1644.39111328125,5513.71728515625,1565.0390625,7161.9716796875,1396.0799560546875,3947.069580078125,2720.948486328125,2958.369140625,956.155029296875,730.8637084960938,2731.097900390625,1279.9417724609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20,27300.62890625,930.3350830078124,1454.3372802734375,1135.0362548828125,1827.6514892578125,1488.978515625,1641.3807373046875,5521.64501953125,1550.9608154296875,7225.9345703125,1403.9942626953125,3942.654296875,2695.11669921875,2975.796875,955.2794189453124,726.2730102539062,2701.244384765625,1284.8836669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21,27596.888671875,931.4306030273438,1469.429931640625,1132.935302734375,1841.622314453125,1503.360595703125,1634.98388671875,5701.35400390625,1546.26806640625,7194.89501953125,1424.8878173828125,4000.050048828125,2725.25390625,2997.581787109375,952.652587890625,726.2730102539062,2672.354736328125,1286.8603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,27638.296875,924.8579711914062,1474.86328125,1163.5111083984375,1862.7904052734373,1528.6024169921875,1647.4013671875,5726.02001953125,1522.80419921875,7172.3193359375,1460.027099609375,4026.540771484375,2755.390869140625,2988.867919921875,933.3893432617188,717.0912475585938,2658.872314453125,1264.1278076171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25,27896.333984375,928.6136474609376,1466.1097412109375,1153.9417724609375,1862.7904052734373,1535.940185546875,1651.5406494140625,5880.1826171875,1543.9215087890625,7308.7109375,1462.2431640625,3907.333984375,2716.643798828125,2971.43994140625,915.8775024414062,702.4005126953125,2652.130859375,1268.081298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,28042.875,927.831298828125,1475.4671630859375,1148.5733642578125,1869.5640869140625,1535.940185546875,1645.520263671875,5945.37060546875,1548.6141357421875,7525.05615234375,1455.59521484375,3911.748779296875,2669.28515625,2971.43994140625,920.2554931640624,701.4822998046875,2655.02001953125,1264.1278076171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,28026.9453125,903.8882446289062,1433.50927734375,1145.5391845703125,1894.9659423828125,1571.4549560546875,1647.7777099609375,5910.13232421875,1644.8160400390625,7422.52734375,1422.35498046875,3849.93798828125,2621.926513671875,2993.224853515625,922.8822021484376,697.8096313476562,2593.38671875,1234.4765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,28616.28125,931.7434692382812,1463.69482421875,1194.087158203125,1878.0313720703125,1564.4105224609375,1646.64892578125,5987.65478515625,1656.5479736328125,7488.37060546875,1384.36669921875,3924.993896484375,2652.06396484375,2980.15380859375,959.657470703125,731.781982421875,2648.279296875,1263.139404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,28406.03125,917.6593627929688,1429.585205078125,1174.4810791015625,1872.5277099609373,1531.830810546875,1627.4580078125,5963.8701171875,1689.3975830078125,7458.271484375,1368.5380859375,3863.18310546875,2587.484375,2962.72607421875,942.1453857421876,720.763916015625,2628.055419921875,1240.4068603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,28320.01953125,914.9989624023438,1413.587158203125,1166.31201171875,1824.264404296875,1539.7557373046875,1630.8446044921875,5881.0625,1649.5089111328125,7430.994140625,1372.97021484375,3876.42822265625,2600.400146484375,2923.513427734375,944.7723388671876,729.9456176757812,2621.314453125,1238.4300537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,28278.609375,932.8388671875,1464.600341796875,1170.280029296875,1826.8046875,1560.8885498046875,1628.96337890625,5916.30029296875,1600.23486328125,7512.828125,1366.955322265625,3902.9189453125,2554.763671875,2901.72900390625,975.4182739257812,762.08154296875,2618.42578125,1245.3487548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,27109.490234375,942.6976928710938,1490.5599365234375,1211.5921630859375,1903.856689453125,1596.109619140625,1649.659423828125,5965.6318359375,1569.731689453125,7596.5439453125,1382.467041015625,3898.503173828125,2575.4296875,2949.655029296875,972.791259765625,772.1815185546875,2623.240478515625,1254.2440185546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,27109.490234375,941.4459838867188,1492.9747314453125,1214.859619140625,1900.0462646484373,1597.2840576171875,1659.44287109375,5969.15625,1513.41845703125,7566.4443359375,1370.4375,3938.2392578125,2565.95751953125,2923.513427734375,1018.3226928710938,796.9721069335938,2622.277587890625,1240.4068603515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,26797.298828125,940.1939086914062,1504.4453125,1213.2257080078125,1897.5062255859373,1601.39306640625,1655.6798095703125,6041.39208984375,1558.0,7442.27978515625,1394.1805419921875,3973.56005859375,2564.236083984375,2901.72900390625,1014.8204345703124,786.8721923828125,2614.573486328125,1269.0697021484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
